num_poliza,tarifa,situacion,fecha_alta,fecha_baja,importe_prima
1681,TS1,B,2022-01-29,2021-04-26,0
1682,TF1,B,2021-07-17,2021-04-22,88738
1682,TS1,B,2021-07-17,2021-04-22,0
1683,TF1,A,2020-10-29,9999-12-31,94037
1683,TS1,A,2020-10-29,9999-12-31,0
1684,TS1,A,2022-02-03,9999-12-31,83433
1684,TF1,A,2022-02-03,9999-12-31,0
1685,TS1,A,2021-09-20,9999-12-31,53030
1685,TF1,A,2021-09-20,9999-12-31,0
1686,TF1,A,2021-08-16,9999-12-31,8820
1686,TS1,A,2021-08-16,9999-12-31,0
1687,TF1,A,2020-11-12,9999-12-31,91706
1687,TS1,A,2020-11-12,9999-12-31,0
1688,TS1,A,2021-01-20,9999-12-31,79333
1688,TF1,A,2021-01-20,9999-12-31,0
1689,TF1,A,2022-03-17,9999-12-31,73054
1689,TS1,A,2022-03-17,9999-12-31,0
1690,TS1,B,2021-08-16,2021-09-02,35400
1690,TF1,B,2021-08-16,2021-09-02,0
1691,TF1,A,2021-09-07,9999-12-31,29064
1691,TS1,A,2021-09-07,9999-12-31,0
1692,TS1,B,2021-05-29,2021-11-08,78134
1692,TF1,B,2021-05-29,2021-11-08,0
1693,TF1,B,2021-09-02,2021-04-30,85385
1693,TS1,B,2021-09-02,2021-04-30,0
1694,TF1,A,2020-12-17,9999-12-31,62233
1694,TS1,A,2020-12-17,9999-12-31,0
1695,TF1,B,2021-01-30,2020-10-14,94049
1695,TS1,B,2021-01-30,2020-10-14,0
1696,TS1,A,2021-11-29,9999-12-31,51762
1696,TF1,A,2021-11-29,9999-12-31,0
1697,TS1,B,2022-01-12,2021-04-07,55806
1697,TF1,B,2022-01-12,2021-04-07,0
1698,TS1,B,2021-11-25,2021-06-23,94979
1698,TF1,B,2021-11-25,2021-06-23,0
1699,TS1,A,2021-02-17,9999-12-31,66520
1699,TF1,A,2021-02-17,9999-12-31,0
1700,TF1,B,2020-12-26,2021-03-27,99059
1700,TS1,B,2020-12-26,2021-03-27,0
1701,TS1,B,2021-08-21,2022-05-24,50226
1701,TF1,B,2021-08-21,2022-05-24,0
1702,TF1,A,2021-10-06,9999-12-31,61168
1702,TS1,A,2021-10-06,9999-12-31,0
1703,TF1,B,2022-05-23,2021-01-10,44528
1703,TS1,B,2022-05-23,2021-01-10,0
1704,TS1,B,2021-10-06,2022-02-19,40603
1704,TF1,B,2021-10-06,2022-02-19,0
1705,TF1,B,2020-12-04,2022-04-28,3859
1705,TS1,B,2020-12-04,2022-04-28,0
1706,TS1,B,2021-11-24,2021-12-14,18615
1706,TF1,B,2021-11-24,2021-12-14,0
1707,TF1,B,2022-05-15,2022-01-15,62238
1707,TS1,B,2022-05-15,2022-01-15,0
1708,TS1,A,2022-04-16,9999-12-31,80897
1708,TF1,A,2022-04-16,9999-12-31,0
1709,TS1,B,2021-05-21,2021-05-10,8879
1709,TF1,B,2021-05-21,2021-05-10,0
1710,TF1,B,2021-07-14,2021-10-09,21842
1710,TS1,B,2021-07-14,2021-10-09,0
1711,TS1,B,2020-10-18,2021-02-19,19171
1711,TF1,B,2020-10-18,2021-02-19,0
1712,TS1,B,2022-05-01,2022-05-29,55333
1712,TF1,B,2022-05-01,2022-05-29,0
1713,TF1,B,2021-02-22,2021-05-08,19595
1713,TS1,B,2021-02-22,2021-05-08,0
1714,TF1,B,2022-06-18,2021-09-05,90545
1714,TS1,B,2022-06-18,2021-09-05,0
1715,TS1,A,2021-02-02,9999-12-31,62455
1715,TF1,A,2021-02-02,9999-12-31,0
1716,TS1,B,2021-05-29,2021-09-23,46641
1716,TF1,B,2021-05-29,2021-09-23,0
1717,TS1,B,2021-01-05,2022-06-06,64789
1717,TF1,B,2021-01-05,2022-06-06,0
1718,TS1,A,2021-03-28,9999-12-31,44963
1718,TF1,A,2021-03-28,9999-12-31,0
1719,TF1,A,2021-07-03,9999-12-31,9095
1719,TS1,A,2021-07-03,9999-12-31,0
1720,TS1,B,2022-06-04,2022-03-22,54403
1720,TF1,B,2022-06-04,2022-03-22,0
1721,TF1,A,2020-11-28,9999-12-31,57603
1721,TS1,A,2020-11-28,9999-12-31,0
1722,TS1,A,2022-06-25,9999-12-31,27228
1722,TF1,A,2022-06-25,9999-12-31,0
1723,TF1,B,2021-10-25,2021-06-04,75226
1723,TS1,B,2021-10-25,2021-06-04,0
1724,TS1,B,2022-07-05,2021-09-02,10798
1724,TF1,B,2022-07-05,2021-09-02,0
1725,TS1,B,2021-04-24,2021-04-17,8236
1725,TF1,B,2021-04-24,2021-04-17,0
1726,TS1,A,2020-10-26,9999-12-31,30584
1726,TF1,A,2020-10-26,9999-12-31,0
1727,TF1,B,2022-04-28,2021-03-30,7339
1727,TS1,B,2022-04-28,2021-03-30,0
1728,TS1,B,2021-01-27,2020-10-28,91181
1728,TF1,B,2021-01-27,2020-10-28,0
1729,TS1,A,2022-01-26,9999-12-31,64645
1729,TF1,A,2022-01-26,9999-12-31,0
1730,TF1,A,2021-05-08,9999-12-31,23912
1730,TS1,A,2021-05-08,9999-12-31,0
1731,TS1,A,2021-04-15,9999-12-31,41531
1731,TF1,A,2021-04-15,9999-12-31,0
1732,TS1,B,2021-11-06,2021-09-16,3066
1732,TF1,B,2021-11-06,2021-09-16,0
1733,TS1,A,2021-08-01,9999-12-31,24576
1733,TF1,A,2021-08-01,9999-12-31,0
1734,TF1,B,2021-10-24,2021-02-19,60026
1734,TS1,B,2021-10-24,2021-02-19,0
1735,TF1,A,2022-05-21,9999-12-31,51957
1735,TS1,A,2022-05-21,9999-12-31,0
1736,TF1,B,2021-06-26,2022-01-04,92910
1736,TS1,B,2021-06-26,2022-01-04,0
1737,TS1,A,2021-12-19,9999-12-31,26809
1737,TF1,A,2021-12-19,9999-12-31,0
1738,TS1,A,2021-11-10,9999-12-31,56406
1738,TF1,A,2021-11-10,9999-12-31,0
1739,TS1,A,2022-02-28,9999-12-31,37295
1739,TF1,A,2022-02-28,9999-12-31,0
1740,TF1,B,2021-01-30,2022-03-18,88985
1740,TS1,B,2021-01-30,2022-03-18,0
1741,TS1,B,2021-01-03,2021-01-10,83987
1741,TF1,B,2021-01-03,2021-01-10,0
1742,TF1,B,2021-08-02,2021-09-07,61826
1742,TS1,B,2021-08-02,2021-09-07,0
1743,TS1,B,2021-01-30,2022-04-27,93114
1743,TF1,B,2021-01-30,2022-04-27,0
1744,TF1,B,2022-05-23,2022-02-08,84660
1744,TS1,B,2022-05-23,2022-02-08,0
1745,TS1,B,2022-04-12,2021-11-23,84824
1745,TF1,B,2022-04-12,2021-11-23,0
1746,TS1,A,2021-01-07,9999-12-31,30408
1746,TF1,A,2021-01-07,9999-12-31,0
1747,TF1,B,2022-05-28,2021-03-17,43956
1747,TS1,B,2022-05-28,2021-03-17,0
1748,TS1,B,2021-09-02,2021-04-29,6231
1748,TF1,B,2021-09-02,2021-04-29,0
1749,TS1,B,2021-05-29,2021-07-31,53348
1749,TF1,B,2021-05-29,2021-07-31,0
1750,TS1,A,2021-11-27,9999-12-31,68159
1750,TF1,A,2021-11-27,9999-12-31,0
1751,TS1,B,2021-03-26,2021-09-27,19878
1751,TF1,B,2021-03-26,2021-09-27,0
1752,TS1,A,2021-03-15,9999-12-31,59165
1752,TF1,A,2021-03-15,9999-12-31,0
1753,TF1,B,2021-06-25,2021-11-09,40146
1753,TS1,B,2021-06-25,2021-11-09,0
1754,TS1,B,2021-03-25,2020-12-01,65289
1754,TF1,B,2021-03-25,2020-12-01,0
1755,TS1,A,2020-11-09,9999-12-31,1600
1755,TF1,A,2020-11-09,9999-12-31,0
1756,TF1,B,2022-05-18,2022-04-02,33660
1756,TS1,B,2022-05-18,2022-04-02,0
1757,TS1,A,2021-02-03,9999-12-31,2633
1757,TF1,A,2021-02-03,9999-12-31,0
1758,TF1,A,2022-07-02,9999-12-31,44260
1758,TS1,A,2022-07-02,9999-12-31,0
1759,TF1,A,2020-11-19,9999-12-31,87260
1759,TS1,A,2020-11-19,9999-12-31,0
1760,TF1,A,2022-02-18,9999-12-31,44049
1760,TS1,A,2022-02-18,9999-12-31,0
1761,TS1,A,2020-11-29,9999-12-31,62082
1761,TF1,A,2020-11-29,9999-12-31,0
1762,TF1,A,2020-11-23,9999-12-31,79667
1762,TS1,A,2020-11-23,9999-12-31,0
1763,TF1,B,2020-10-12,2021-04-03,30051
1763,TS1,B,2020-10-12,2021-04-03,0
1764,TF1,B,2022-01-08,2021-05-02,29782
1764,TS1,B,2022-01-08,2021-05-02,0
1765,TS1,B,2021-04-19,2020-12-09,66888
1765,TF1,B,2021-04-19,2020-12-09,0
1766,TF1,B,2021-11-13,2021-05-02,15575
1766,TS1,B,2021-11-13,2021-05-02,0
1767,TF1,B,2020-11-14,2020-12-01,85074
1767,TS1,B,2020-11-14,2020-12-01,0
1768,TF1,A,2020-12-08,9999-12-31,28100
1768,TS1,A,2020-12-08,9999-12-31,0
1769,TF1,B,2022-04-01,2020-11-10,82339
1769,TS1,B,2022-04-01,2020-11-10,0
1770,TS1,B,2020-12-11,2021-03-14,73303
1770,TF1,B,2020-12-11,2021-03-14,0
1771,TS1,A,2021-10-23,9999-12-31,17313
1771,TF1,A,2021-10-23,9999-12-31,0
1772,TF1,B,2022-05-03,2021-08-01,82978
1772,TS1,B,2022-05-03,2021-08-01,0
1773,TF1,B,2021-08-15,2022-04-06,28521
1773,TS1,B,2021-08-15,2022-04-06,0
1774,TF1,B,2020-12-27,2022-05-16,70845
1774,TS1,B,2020-12-27,2022-05-16,0
1775,TS1,A,2021-09-23,9999-12-31,32742
1775,TF1,A,2021-09-23,9999-12-31,0
1776,TS1,A,2021-11-20,9999-12-31,92258
1776,TF1,A,2021-11-20,9999-12-31,0
1777,TS1,A,2022-01-16,9999-12-31,97099
1777,TF1,A,2022-01-16,9999-12-31,0
1778,TS1,B,2021-01-26,2021-07-30,57100
1778,TF1,B,2021-01-26,2021-07-30,0
1779,TS1,A,2022-02-22,9999-12-31,54256
1779,TF1,A,2022-02-22,9999-12-31,0
1780,TS1,A,2021-11-07,9999-12-31,73989
1780,TF1,A,2021-11-07,9999-12-31,0
1781,TF1,B,2021-04-03,2021-02-01,27137
1781,TS1,B,2021-04-03,2021-02-01,0
1782,TF1,A,2021-02-20,9999-12-31,40449
1782,TS1,A,2021-02-20,9999-12-31,0
1783,TF1,B,2021-03-27,2022-05-28,81527
1783,TS1,B,2021-03-27,2022-05-28,0
1784,TS1,B,2022-04-06,2021-06-19,50737
1784,TF1,B,2022-04-06,2021-06-19,0
1785,TF1,A,2021-04-29,9999-12-31,83725
1785,TS1,A,2021-04-29,9999-12-31,0
1786,TF1,B,2021-01-13,2021-06-09,50396
1786,TS1,B,2021-01-13,2021-06-09,0
1787,TS1,B,2021-06-05,2021-12-03,43228
1787,TF1,B,2021-06-05,2021-12-03,0
1788,TS1,A,2022-01-14,9999-12-31,52725
1788,TF1,A,2022-01-14,9999-12-31,0
1789,TS1,A,2021-05-19,9999-12-31,46436
1789,TF1,A,2021-05-19,9999-12-31,0
1790,TF1,B,2022-01-13,2020-11-18,65272
1790,TS1,B,2022-01-13,2020-11-18,0
1791,TF1,A,2022-05-07,9999-12-31,80566
1791,TS1,A,2022-05-07,9999-12-31,0
1792,TS1,A,2021-04-04,9999-12-31,58002
1792,TF1,A,2021-04-04,9999-12-31,0
1793,TF1,A,2021-10-30,9999-12-31,24603
1793,TS1,A,2021-10-30,9999-12-31,0
1794,TS1,B,2020-10-20,2020-11-25,46558
1794,TF1,B,2020-10-20,2020-11-25,0
1795,TS1,A,2021-05-03,9999-12-31,67949
1795,TF1,A,2021-05-03,9999-12-31,0
1796,TF1,A,2022-03-20,9999-12-31,35339
1796,TS1,A,2022-03-20,9999-12-31,0
1797,TF1,A,2021-09-18,9999-12-31,87904
1797,TS1,A,2021-09-18,9999-12-31,0
1798,TF1,B,2021-10-09,2021-06-10,68161
1798,TS1,B,2021-10-09,2021-06-10,0
1799,TF1,B,2022-02-14,2021-09-25,76100
1799,TS1,B,2022-02-14,2021-09-25,0
1800,TS1,A,2021-01-12,9999-12-31,19195
1800,TF1,A,2021-01-12,9999-12-31,0
1801,TF1,B,2021-09-24,2021-10-21,71147
1801,TS1,B,2021-09-24,2021-10-21,0
1802,TS1,B,2022-01-17,2021-02-01,52691
1802,TF1,B,2022-01-17,2021-02-01,0
1803,TF1,A,2021-07-14,9999-12-31,8151
1803,TS1,A,2021-07-14,9999-12-31,0
1804,TF1,A,2021-05-20,9999-12-31,71501
1804,TS1,A,2021-05-20,9999-12-31,0
1805,TF1,B,2021-07-23,2021-07-20,45673
1805,TS1,B,2021-07-23,2021-07-20,0
1806,TS1,A,2022-06-04,9999-12-31,82906
1806,TF1,A,2022-06-04,9999-12-31,0
1807,TS1,B,2021-06-06,2021-03-13,30869
1807,TF1,B,2021-06-06,2021-03-13,0
1808,TS1,B,2021-03-14,2022-02-28,63155
1808,TF1,B,2021-03-14,2022-02-28,0
1809,TS1,A,2022-03-16,9999-12-31,10269
1809,TF1,A,2022-03-16,9999-12-31,0
1810,TS1,A,2022-04-28,9999-12-31,91185
1810,TF1,A,2022-04-28,9999-12-31,0
1811,TS1,B,2021-11-22,2021-12-19,56038
1811,TF1,B,2021-11-22,2021-12-19,0
1812,TS1,A,2022-03-28,9999-12-31,52872
1812,TF1,A,2022-03-28,9999-12-31,0
1813,TF1,A,2022-04-20,9999-12-31,52614
1813,TS1,A,2022-04-20,9999-12-31,0
1814,TS1,B,2022-06-07,2020-10-14,27459
1814,TF1,B,2022-06-07,2020-10-14,0
1815,TF1,B,2022-06-21,2020-10-11,21664
1815,TS1,B,2022-06-21,2020-10-11,0
1816,TF1,B,2021-10-14,2022-05-17,56675
1816,TS1,B,2021-10-14,2022-05-17,0
1817,TS1,B,2021-11-29,2022-01-10,52581
1817,TF1,B,2021-11-29,2022-01-10,0
1818,TF1,A,2021-02-15,9999-12-31,86418
1818,TS1,A,2021-02-15,9999-12-31,0
1819,TF1,B,2020-12-14,2021-02-28,50480
1819,TS1,B,2020-12-14,2021-02-28,0
1820,TF1,A,2022-02-10,9999-12-31,72012
1820,TS1,A,2022-02-10,9999-12-31,0
1821,TS1,A,2022-01-13,9999-12-31,23788
1821,TF1,A,2022-01-13,9999-12-31,0
1822,TF1,A,2021-08-16,9999-12-31,70721
1822,TS1,A,2021-08-16,9999-12-31,0
1823,TF1,B,2021-08-10,2021-10-12,7686
1823,TS1,B,2021-08-10,2021-10-12,0
1824,TS1,B,2022-06-21,2022-03-30,16435
1824,TF1,B,2022-06-21,2022-03-30,0
1825,TF1,A,2021-10-06,9999-12-31,46076
1825,TS1,A,2021-10-06,9999-12-31,0
1826,TF1,B,2021-05-29,2022-05-15,68411
1826,TS1,B,2021-05-29,2022-05-15,0
1827,TS1,B,2020-11-12,2022-01-08,20281
1827,TF1,B,2020-11-12,2022-01-08,0
1828,TS1,B,2021-08-28,2021-02-04,75301
1828,TF1,B,2021-08-28,2021-02-04,0
1829,TF1,A,2022-04-21,9999-12-31,79161
1829,TS1,A,2022-04-21,9999-12-31,0
1830,TS1,A,2022-06-16,9999-12-31,28189
1830,TF1,A,2022-06-16,9999-12-31,0
1831,TF1,A,2022-01-29,9999-12-31,21995
1831,TS1,A,2022-01-29,9999-12-31,0
1832,TS1,A,2021-06-22,9999-12-31,32553
1832,TF1,A,2021-06-22,9999-12-31,0
1833,TF1,B,2021-09-17,2021-06-30,76086
1833,TS1,B,2021-09-17,2021-06-30,0
1834,TS1,A,2021-03-26,9999-12-31,22022
1834,TF1,A,2021-03-26,9999-12-31,0
1835,TF1,B,2021-11-10,2021-11-18,35696
1835,TS1,B,2021-11-10,2021-11-18,0
1836,TF1,B,2022-06-28,2021-01-12,41955
1836,TS1,B,2022-06-28,2021-01-12,0
1837,TF1,A,2020-12-10,9999-12-31,56943
1837,TS1,A,2020-12-10,9999-12-31,0
1838,TS1,B,2021-05-24,2021-04-13,87943
1838,TF1,B,2021-05-24,2021-04-13,0
1839,TS1,A,2020-10-22,9999-12-31,59298
1839,TF1,A,2020-10-22,9999-12-31,0
1840,TS1,B,2021-12-30,2021-09-06,12652
1840,TF1,B,2021-12-30,2021-09-06,0
1841,TF1,A,2020-12-28,9999-12-31,33250
1841,TS1,A,2020-12-28,9999-12-31,0
1842,TF1,A,2021-08-10,9999-12-31,91476
1842,TS1,A,2021-08-10,9999-12-31,0
1843,TS1,A,2021-07-27,9999-12-31,33571
1843,TF1,A,2021-07-27,9999-12-31,0
1844,TS1,B,2022-01-22,2020-12-23,47990
1844,TF1,B,2022-01-22,2020-12-23,0
1845,TS1,B,2022-04-17,2022-01-08,27533
1845,TF1,B,2022-04-17,2022-01-08,0
1846,TF1,A,2021-04-06,9999-12-31,75394
1846,TS1,A,2021-04-06,9999-12-31,0
1847,TF1,A,2021-12-24,9999-12-31,9649
1847,TS1,A,2021-12-24,9999-12-31,0
1848,TS1,B,2020-10-25,2021-04-21,11322
1848,TF1,B,2020-10-25,2021-04-21,0
1849,TF1,B,2022-05-26,2021-03-08,14683
1849,TS1,B,2022-05-26,2021-03-08,0
1850,TF1,A,2022-06-14,9999-12-31,76648
1850,TS1,A,2022-06-14,9999-12-31,0
1851,TF1,A,2022-01-24,9999-12-31,27437
1851,TS1,A,2022-01-24,9999-12-31,0
1852,TS1,A,2021-01-23,9999-12-31,25532
1852,TF1,A,2021-01-23,9999-12-31,0
1853,TS1,B,2021-11-11,2021-01-07,14671
1853,TF1,B,2021-11-11,2021-01-07,0
1854,TF1,B,2021-09-20,2021-05-16,27715
1854,TS1,B,2021-09-20,2021-05-16,0
1855,TF1,A,2021-05-29,9999-12-31,1739
1855,TS1,A,2021-05-29,9999-12-31,0
1856,TS1,B,2021-06-09,2021-09-10,69487
1856,TF1,B,2021-06-09,2021-09-10,0
1857,TS1,B,2021-12-12,2022-05-04,3280
1857,TF1,B,2021-12-12,2022-05-04,0
1858,TF1,A,2021-04-23,9999-12-31,96297
1858,TS1,A,2021-04-23,9999-12-31,0
1859,TF1,B,2022-02-17,2021-02-03,85819
1859,TS1,B,2022-02-17,2021-02-03,0
1860,TF1,A,2022-03-24,9999-12-31,66733
1860,TS1,A,2022-03-24,9999-12-31,0
1861,TS1,A,2022-06-07,9999-12-31,89916
1861,TF1,A,2022-06-07,9999-12-31,0
1862,TS1,B,2021-10-13,2021-05-28,53466
1862,TF1,B,2021-10-13,2021-05-28,0
1863,TS1,A,2020-12-01,9999-12-31,51049
1863,TF1,A,2020-12-01,9999-12-31,0
1864,TS1,A,2022-04-27,9999-12-31,23169
1864,TF1,A,2022-04-27,9999-12-31,0
1865,TF1,B,2021-05-07,2022-04-19,77739
1865,TS1,B,2021-05-07,2022-04-19,0
1866,TS1,A,2021-04-11,9999-12-31,95553
1866,TF1,A,2021-04-11,9999-12-31,0
1867,TS1,B,2021-10-02,2021-03-05,42996
1867,TF1,B,2021-10-02,2021-03-05,0
1868,TS1,A,2021-03-04,9999-12-31,52119
1868,TF1,A,2021-03-04,9999-12-31,0
1869,TF1,B,2021-10-31,2021-07-27,56425
1869,TS1,B,2021-10-31,2021-07-27,0
1870,TF1,A,2022-03-05,9999-12-31,57799
1870,TS1,A,2022-03-05,9999-12-31,0
1871,TS1,B,2021-02-07,2020-10-30,56368
1871,TF1,B,2021-02-07,2020-10-30,0
1872,TF1,A,2021-08-31,9999-12-31,27793
1872,TS1,A,2021-08-31,9999-12-31,0
1873,TF1,B,2021-04-13,2021-06-23,18072
1873,TS1,B,2021-04-13,2021-06-23,0
1874,TS1,A,2022-02-10,9999-12-31,31124
1874,TF1,A,2022-02-10,9999-12-31,0
1875,TF1,A,2021-11-22,9999-12-31,42913
1875,TS1,A,2021-11-22,9999-12-31,0
1876,TS1,A,2022-04-14,9999-12-31,47751
1876,TF1,A,2022-04-14,9999-12-31,0
1877,TS1,B,2021-02-24,2020-10-17,16582
1877,TF1,B,2021-02-24,2020-10-17,0
1878,TS1,B,2021-02-10,2021-06-05,29495
1878,TF1,B,2021-02-10,2021-06-05,0
1879,TS1,A,2021-07-19,9999-12-31,94432
1879,TF1,A,2021-07-19,9999-12-31,0
1880,TF1,B,2021-08-03,2021-11-25,60593
1880,TS1,B,2021-08-03,2021-11-25,0
1881,TF1,A,2022-06-28,9999-12-31,55988
1881,TS1,A,2022-06-28,9999-12-31,0
1882,TS1,B,2021-07-28,2021-02-01,23568
1882,TF1,B,2021-07-28,2021-02-01,0
1883,TS1,A,2020-12-06,9999-12-31,18141
1883,TF1,A,2020-12-06,9999-12-31,0
1884,TS1,A,2021-04-17,9999-12-31,32641
1884,TF1,A,2021-04-17,9999-12-31,0
1885,TS1,B,2022-06-24,2021-12-31,77289
1885,TF1,B,2022-06-24,2021-12-31,0
1886,TS1,B,2020-11-28,2021-08-20,34386
1886,TF1,B,2020-11-28,2021-08-20,0
1887,TS1,B,2022-05-17,2020-12-02,69358
1887,TF1,B,2022-05-17,2020-12-02,0
1888,TF1,A,2022-03-01,9999-12-31,80807
1888,TS1,A,2022-03-01,9999-12-31,0
1889,TS1,B,2021-12-27,2021-11-05,12326
1889,TF1,B,2021-12-27,2021-11-05,0
1890,TS1,B,2020-11-15,2021-06-20,23730
1890,TF1,B,2020-11-15,2021-06-20,0
1891,TS1,A,2021-02-06,9999-12-31,17558
1891,TF1,A,2021-02-06,9999-12-31,0
1892,TS1,B,2022-03-31,2022-05-04,13374
1892,TF1,B,2022-03-31,2022-05-04,0
1893,TF1,B,2021-06-11,2022-03-04,5439
1893,TS1,B,2021-06-11,2022-03-04,0
1894,TF1,B,2022-04-28,2021-09-10,28857
1894,TS1,B,2022-04-28,2021-09-10,0
1895,TF1,A,2022-04-10,9999-12-31,47068
1895,TS1,A,2022-04-10,9999-12-31,0
1896,TF1,A,2020-10-26,9999-12-31,76632
1896,TS1,A,2020-10-26,9999-12-31,0
1897,TS1,B,2021-12-06,2022-03-12,73703
1897,TF1,B,2021-12-06,2022-03-12,0
1898,TS1,B,2022-05-25,2020-12-02,78575
1898,TF1,B,2022-05-25,2020-12-02,0
1899,TS1,B,2020-11-01,2021-01-04,62488
1899,TF1,B,2020-11-01,2021-01-04,0
1900,TS1,B,2020-11-21,2021-02-28,73690
1900,TF1,B,2020-11-21,2021-02-28,0
1901,TS1,A,2021-04-20,9999-12-31,63631
1901,TF1,A,2021-04-20,9999-12-31,0
1902,TS1,A,2021-08-02,9999-12-31,70888
1902,TF1,A,2021-08-02,9999-12-31,0
1903,TS1,B,2022-02-27,2021-07-23,14474
1903,TF1,B,2022-02-27,2021-07-23,0
1904,TS1,A,2021-10-06,9999-12-31,23925
1904,TF1,A,2021-10-06,9999-12-31,0
1905,TS1,B,2022-02-27,2021-12-20,95423
1905,TF1,B,2022-02-27,2021-12-20,0
1906,TS1,A,2020-12-21,9999-12-31,74256
1906,TF1,A,2020-12-21,9999-12-31,0
1907,TS1,B,2022-03-23,2020-10-15,72133
1907,TF1,B,2022-03-23,2020-10-15,0
1908,TS1,A,2021-03-04,9999-12-31,79126
1908,TF1,A,2021-03-04,9999-12-31,0
1909,TS1,B,2020-10-20,2021-08-20,73164
1909,TF1,B,2020-10-20,2021-08-20,0
1910,TS1,A,2021-02-22,9999-12-31,19736
1910,TF1,A,2021-02-22,9999-12-31,0
1911,TS1,B,2021-12-19,2021-06-18,53626
1911,TF1,B,2021-12-19,2021-06-18,0
1912,TF1,B,2021-10-13,2021-08-09,13324
1912,TS1,B,2021-10-13,2021-08-09,0
1913,TF1,A,2021-04-14,9999-12-31,22804
1913,TS1,A,2021-04-14,9999-12-31,0
1914,TS1,B,2022-04-12,2022-06-19,83548
1914,TF1,B,2022-04-12,2022-06-19,0
1915,TF1,A,2021-05-10,9999-12-31,92931
1915,TS1,A,2021-05-10,9999-12-31,0
1916,TF1,A,2022-05-01,9999-12-31,7356
1916,TS1,A,2022-05-01,9999-12-31,0
1917,TF1,A,2021-04-12,9999-12-31,7134
1917,TS1,A,2021-04-12,9999-12-31,0
1918,TF1,A,2021-06-27,9999-12-31,49596
1918,TS1,A,2021-06-27,9999-12-31,0
1919,TF1,A,2021-07-24,9999-12-31,34535
1919,TS1,A,2021-07-24,9999-12-31,0
1920,TS1,A,2021-01-04,9999-12-31,46316
1920,TF1,A,2021-01-04,9999-12-31,0
1921,TS1,A,2021-11-26,9999-12-31,36232
1921,TF1,A,2021-11-26,9999-12-31,0
1922,TS1,A,2020-12-23,9999-12-31,5867
1922,TF1,A,2020-12-23,9999-12-31,0
1923,TF1,B,2021-07-15,2022-05-11,18337
1923,TS1,B,2021-07-15,2022-05-11,0
1924,TS1,B,2021-03-06,2021-12-05,72637
1924,TF1,B,2021-03-06,2021-12-05,0
1925,TS1,A,2021-12-23,9999-12-31,57129
1925,TF1,A,2021-12-23,9999-12-31,0
1926,TF1,B,2021-04-24,2021-05-24,77237
1926,TS1,B,2021-04-24,2021-05-24,0
1927,TS1,B,2021-10-01,2021-02-16,6608
1927,TF1,B,2021-10-01,2021-02-16,0
1928,TF1,B,2020-12-20,2022-04-06,23404
1928,TS1,B,2020-12-20,2022-04-06,0
1929,TF1,B,2021-05-09,2021-03-25,72961
1929,TS1,B,2021-05-09,2021-03-25,0
1930,TF1,A,2022-01-27,9999-12-31,55312
1930,TS1,A,2022-01-27,9999-12-31,0
1931,TS1,A,2022-06-27,9999-12-31,2933
1931,TF1,A,2022-06-27,9999-12-31,0
1932,TF1,A,2022-02-22,9999-12-31,75939
1932,TS1,A,2022-02-22,9999-12-31,0
1933,TF1,A,2021-05-02,9999-12-31,40437
1933,TS1,A,2021-05-02,9999-12-31,0
1934,TF1,A,2022-05-17,9999-12-31,3458
1934,TS1,A,2022-05-17,9999-12-31,0
1935,TS1,A,2021-04-17,9999-12-31,98977
1935,TF1,A,2021-04-17,9999-12-31,0
1936,TS1,B,2022-04-23,2022-03-16,66359
1936,TF1,B,2022-04-23,2022-03-16,0
1937,TS1,A,2021-03-04,9999-12-31,95995
1937,TF1,A,2021-03-04,9999-12-31,0
1938,TF1,B,2021-08-22,2021-05-26,29298
1938,TS1,B,2021-08-22,2021-05-26,0
1939,TS1,A,2021-05-03,9999-12-31,15620
1939,TF1,A,2021-05-03,9999-12-31,0
1940,TF1,B,2020-10-30,2022-04-23,14592
1940,TS1,B,2020-10-30,2022-04-23,0
1941,TS1,B,2020-12-28,2021-08-02,26800
1941,TF1,B,2020-12-28,2021-08-02,0
1942,TF1,A,2021-08-19,9999-12-31,60995
1942,TS1,A,2021-08-19,9999-12-31,0
1943,TS1,B,2021-08-05,2021-06-15,91411
1943,TF1,B,2021-08-05,2021-06-15,0
1944,TF1,A,2021-11-22,9999-12-31,17538
1944,TS1,A,2021-11-22,9999-12-31,0
1945,TF1,A,2021-09-18,9999-12-31,71530
1945,TS1,A,2021-09-18,9999-12-31,0
1946,TF1,B,2021-02-10,2021-01-28,84931
1946,TS1,B,2021-02-10,2021-01-28,0
1947,TF1,A,2022-02-11,9999-12-31,80629
1947,TS1,A,2022-02-11,9999-12-31,0
1948,TS1,B,2022-01-08,2022-04-19,94782
1948,TF1,B,2022-01-08,2022-04-19,0
1949,TF1,A,2021-10-20,9999-12-31,80846
1949,TS1,A,2021-10-20,9999-12-31,0
1950,TS1,A,2021-06-15,9999-12-31,44744
1950,TF1,A,2021-06-15,9999-12-31,0
1951,TS1,B,2021-12-19,2022-04-26,11925
1951,TF1,B,2021-12-19,2022-04-26,0
1952,TS1,A,2021-03-21,9999-12-31,30609
1952,TF1,A,2021-03-21,9999-12-31,0
1953,TS1,A,2021-03-17,9999-12-31,34765
1953,TF1,A,2021-03-17,9999-12-31,0
1954,TF1,A,2020-10-29,9999-12-31,18237
1954,TS1,A,2020-10-29,9999-12-31,0
